date,mean,count,event
2025-11-26,-0.009995967,3,macd_golden
2025-11-27,0.009867997,2,macd_golden
2025-11-28,0.061787024,1,macd_golden
2025-12-01,0.029190313,2,macd_golden
2025-12-02,-0.0065791784,5,macd_golden
2025-12-03,0.021925002,8,macd_golden
2025-12-04,0.006912208,2,macd_golden
2025-12-05,0.029934922,3,macd_golden
2025-12-08,0.0074792085,5,macd_golden
2025-12-11,0.01086924,1,macd_golden
2025-12-12,-0.028124705,1,macd_golden
2025-12-15,-0.02405586,2,macd_golden
2025-12-16,-0.019425074,3,macd_golden
2025-12-17,-0.016464917,4,macd_golden
2025-12-18,-0.032990277,1,macd_golden
2025-12-19,0.04195746,2,macd_golden
2025-12-22,-0.009451628,5,macd_golden
2025-12-23,0.03249241,4,macd_golden
2025-12-24,0.017571127,4,macd_golden
2025-12-25,0.07771329,3,macd_golden
2025-12-26,-0.022144713,2,macd_golden
2025-12-30,0.014068902,1,macd_golden
2025-12-31,-3.9395876e-05,2,macd_golden
2026-01-05,-0.011373031,2,macd_golden
2026-01-06,-0.016574211,3,macd_golden
2026-01-07,0.028892513,2,macd_golden
2026-01-08,-0.007798654,1,macd_golden
2026-01-09,0.019874452,3,macd_golden
2026-01-13,0.0056001507,2,macd_golden
2026-01-15,0.10184526,1,macd_golden
2026-01-20,-0.0011394452,8,macd_golden
2026-01-22,-0.014921359,4,macd_golden
2026-01-23,0.009914282,2,macd_golden
2026-01-27,0.1175327,1,macd_golden
2026-01-29,0.018499203,1,macd_golden
2026-01-30,-0.075139135,2,macd_golden
2026-02-02,-0.015523041,1,macd_golden
2026-02-03,0.028464777,1,macd_golden
2026-02-04,0.007608985,6,macd_golden
2026-02-05,-0.029241584,3,macd_golden
2026-02-09,0.052352514,2,macd_golden
2026-02-10,-0.04146549,1,macd_golden
2026-02-11,0.0040960275,4,macd_golden
2026-02-12,0.116427764,2,macd_golden
2026-02-13,-0.00928629,1,macd_golden
2026-02-24,-0.044295806,2,macd_golden
2026-02-25,-0.0042102314,11,macd_golden
2026-02-26,-0.014067344,5,macd_golden
2026-02-27,0.00978402,7,macd_golden
2026-03-02,-0.028698534,2,macd_golden
2026-03-03,-0.21581046,1,macd_golden
2026-03-05,-0.0030524018,4,macd_golden
2026-03-06,0.017626993,1,macd_golden
2026-03-09,0.050016947,1,macd_golden
2026-03-10,0.04012935,2,macd_golden
2026-03-11,0.03931043,7,macd_golden
2026-03-12,0.014817916,5,macd_golden
2026-03-16,0.04847494,3,macd_golden
2026-03-18,0.3091511,1,macd_golden
2026-03-20,-0.026371557,1,macd_golden
2026-03-24,-0.038944643,1,macd_golden
2026-03-25,-0.005999613,4,macd_golden
2026-03-26,0.00820891,1,macd_golden
2026-03-27,0.0016533467,4,macd_golden
2026-03-31,0.021368891,2,macd_golden
2026-04-01,-0.022307394,8,macd_golden
2026-04-02,0.00029912218,4,macd_golden
2026-04-07,-0.12581094,1,macd_golden
2026-04-08,0.0131173,16,macd_golden
2026-04-09,0.01193843,6,macd_golden
2026-04-10,-0.007196909,4,macd_golden
2026-04-13,-0.0055168155,2,macd_golden
2026-04-14,0.13060324,1,macd_golden
2026-04-15,-0.04192823,1,macd_golden
2026-04-16,0.030135449,1,macd_golden
2026-04-20,-0.0076193037,1,macd_golden
2026-04-21,0.0004226016,4,macd_golden
2026-04-22,-0.03828004,3,macd_golden
2026-04-23,-0.03708815,2,macd_golden
2026-04-27,-0.012114122,3,macd_golden
2026-04-28,-0.03438428,2,macd_golden
2026-04-29,-0.003149076,5,macd_golden
2026-04-30,0.00908771,2,macd_golden
2026-05-06,-0.06585181,1,macd_golden
2026-05-07,0.007959472,4,macd_golden
2026-05-08,0.101733945,2,macd_golden
2026-05-11,-0.047920916,3,macd_golden
2026-05-12,0.008459885,2,macd_golden
2026-05-14,0.036769137,1,macd_golden
2026-05-22,-0.02819342,2,macd_golden
2026-05-25,0.03460088,4,macd_golden
2026-05-26,0.036970653,2,macd_golden
2026-05-27,-0.034637883,2,macd_golden
2026-05-28,0.060962632,1,macd_golden
2026-05-29,-0.024130205,2,macd_golden
2026-06-01,0.020924294,6,macd_golden
2026-06-02,0.005073108,2,macd_golden
2026-06-03,-0.011379294,2,macd_golden
2026-06-05,-0.044301964,2,macd_golden
2026-06-08,-0.030845918,2,macd_golden
2026-06-09,-0.0772187,1,macd_golden
2026-06-11,-0.040873677,2,macd_golden
2026-06-12,0.018996892,7,macd_golden
2026-06-15,-0.026726296,9,macd_golden
2026-06-16,0.10230029,5,macd_golden
2026-06-17,0.058022622,6,macd_golden
2026-06-22,0.0003978908,4,macd_golden
2026-06-23,-0.02661403,1,macd_golden
2026-06-24,-0.08562287,1,macd_golden
2026-06-25,0.0068069906,1,macd_golden
2026-06-26,-0.025560124,1,macd_golden
2026-06-29,0.0034058057,2,macd_golden
2026-06-30,0.0011220481,4,macd_golden
2026-07-01,0.012673238,4,macd_golden
2026-07-02,0.0050089457,7,macd_golden
2026-07-03,0.010650609,4,macd_golden
2026-07-06,-0.022897214,11,macd_golden
2026-07-07,-0.011854304,1,macd_golden
2026-07-08,0.054210965,2,macd_golden
2026-07-09,-0.012475269,1,macd_golden
2026-07-10,0.016342085,1,macd_golden
2026-07-14,0.013910006,3,macd_golden
2026-07-15,-0.012339564,4,macd_golden
2026-07-16,0.10907513,1,macd_golden
2026-07-17,0.0018260231,3,macd_golden
2026-07-21,0.024929212,2,macd_golden
2026-07-22,-0.11625089,1,macd_golden
2026-07-23,-0.00032822974,3,macd_golden
2026-07-27,0.02260868,3,macd_golden
2026-07-29,0.017108245,1,macd_golden
2026-07-30,0.032583825,2,macd_golden
2026-07-31,-0.0006736393,3,macd_golden
2026-08-04,-0.0013555717,2,macd_golden
2026-08-06,0.03769859,2,macd_golden
2026-08-07,0.0078997025,2,macd_golden
2026-08-10,0.039937455,3,macd_golden
2026-08-12,0.024805114,1,macd_golden
2026-08-14,-0.04243231,1,macd_golden
2026-08-19,-0.056295812,1,macd_golden
2026-08-21,0.010503644,2,macd_golden
2026-08-24,-0.013055499,1,macd_golden
2026-08-25,0.025297524,2,macd_golden
2026-08-26,-0.00892974,7,macd_golden
2026-08-27,-0.0096957255,4,macd_golden
2026-08-28,-0.0056496747,4,macd_golden
2026-08-31,-0.010045073,2,macd_golden
2026-09-01,0.015408241,4,macd_golden
2026-09-02,-0.021570075,2,macd_golden
2026-09-03,0.013862239,1,macd_golden
2026-09-07,0.030340038,1,macd_golden
2026-09-08,0.019086981,3,macd_golden
2026-09-09,-0.020249756,6,macd_golden
2026-09-10,-0.010570422,3,macd_golden
2015-01-12,-0.034658745,4,drop5_12
2015-01-14,0.0049359147,2,drop5_12
2015-01-19,0.004394904,1,drop5_12
2015-02-02,0.07100371,2,drop5_12
2015-04-20,-0.025645364,2,drop5_12
2015-05-06,0.0070688073,2,drop5_12
2015-05-07,0.0039460096,4,drop5_12
2015-05-11,-0.06263049,1,drop5_12
2015-06-16,-0.018364111,2,drop5_12
2015-06-17,-0.06764128,1,drop5_12
2015-06-18,-0.027731992,2,drop5_12
2015-06-19,-0.033435296,16,drop5_12
2015-06-23,-0.10726657,3,drop5_12
2015-06-25,-0.041047156,7,drop5_12
2015-06-26,-0.023919957,11,drop5_12
2015-06-29,-0.025920609,3,drop5_12
2015-07-01,-0.036764927,5,drop5_12
2015-07-02,-0.035673145,3,drop5_12
2015-07-06,0.011646964,2,drop5_12
2015-07-07,-0.038397983,1,drop5_12
2015-07-08,-0.07891185,3,drop5_12
2015-07-20,-0.054340035,1,drop5_12
2015-07-27,-0.01833337,7,drop5_12
2015-07-28,0.01608541,6,drop5_12
2015-07-30,0.030210879,14,drop5_12
2015-07-31,0.18264964,1,drop5_12
2015-08-18,-0.04542972,1,drop5_12
2015-08-20,0.07133771,8,drop5_12
2015-08-21,-0.017915456,18,drop5_12
2015-08-24,0.029182008,5,drop5_12
2015-08-25,-0.19156429,1,drop5_12
2015-08-26,-0.07311038,1,drop5_12
2015-09-08,-0.028836086,1,drop5_12
2015-09-14,-0.0823133,1,drop5_12
2015-09-15,0.018984476,22,drop5_12
2015-09-17,-0.020930903,1,drop5_12
2015-09-30,-0.01771368,1,drop5_12
2015-11-03,0.037881926,2,drop5_12
2015-11-27,-0.030477941,3,drop5_12
2015-12-01,0.01962721,1,drop5_12
2015-12-02,0.00315452,1,drop5_12
2015-12-11,-0.015297752,1,drop5_12
2015-12-29,0.04803167,1,drop5_12
2016-01-04,-0.015112493,15,drop5_12
2016-01-05,-0.047110975,4,drop5_12
2016-01-07,0.008348567,22,drop5_12
2016-01-12,0.017932605,2,drop5_12
2016-01-13,-0.0060301744,9,drop5_12
2016-01-15,0.012649181,10,drop5_12
2016-01-21,-0.0006876588,1,drop5_12
2016-01-26,-2.5708761e-05,14,drop5_12
2016-01-27,-0.035024516,2,drop5_12
2016-01-28,0.04025662,3,drop5_12
2016-02-01,0.004737363,10,drop5_12
2016-02-03,-0.00984861,1,drop5_12
2016-02-26,-0.041802607,1,drop5_12
2016-02-29,0.020273091,11,drop5_12
2016-03-09,-0.04747107,1,drop5_12
2016-03-10,-0.017793594,3,drop5_12
2016-03-14,0.008600991,1,drop5_12
2016-03-15,0.009760961,1,drop5_12
2016-04-21,0.0048595425,1,drop5_12
2016-05-09,-0.023781449,1,drop5_12
2016-05-10,-0.0044172173,3,drop5_12
2016-05-12,-0.00754397,1,drop5_12
2016-06-13,0.07452349,1,drop5_12
2016-07-07,-0.06953427,1,drop5_12
2016-08-01,-0.017490748,3,drop5_12
2016-12-02,0.04009051,1,drop5_12
2016-12-05,-0.0070864763,1,drop5_12
2016-12-08,-0.025408663,1,drop5_12
2017-01-16,-0.0049370676,2,drop5_12
2017-01-19,0.016841445,1,drop5_12
2017-03-30,-0.009574505,1,drop5_12
2017-04-06,-0.020961886,1,drop5_12
2017-04-18,-0.09359974,2,drop5_12
2017-04-19,0.010388157,1,drop5_12
2017-04-24,0.014599455,1,drop5_12
2017-05-05,0.024399418,1,drop5_12
2017-05-08,-0.0141706355,1,drop5_12
2017-05-10,-0.026885957,1,drop5_12
2017-05-23,-0.02410078,2,drop5_12
2017-06-05,-0.034638066,1,drop5_12
2017-07-17,0.04659314,1,drop5_12
2017-08-03,0.047874995,1,drop5_12
2017-08-11,0.00401094,1,drop5_12
2017-11-02,-0.012212191,1,drop5_12
2017-11-27,0.017929327,3,drop5_12
2017-11-29,0.04176448,1,drop5_12
2017-12-20,-0.0019982113,1,drop5_12
2018-01-15,0.052957274,1,drop5_12
2018-01-18,-0.015432188,1,drop5_12
2018-01-29,-0.023551129,1,drop5_12
2018-01-31,-0.021878801,1,drop5_12
2018-02-01,-0.0008131927,4,drop5_12
2018-02-02,0.044965018,1,drop5_12
2018-02-06,0.021409243,5,drop5_12
2018-02-07,0.0439862,3,drop5_12
2018-02-09,0.017942432,10,drop5_12
2018-03-14,-0.03585842,1,drop5_12
2018-03-23,0.05530299,3,drop5_12
2018-04-09,0.009454596,1,drop5_12
2018-04-11,-0.0031016245,1,drop5_12
2018-04-20,-0.02734974,1,drop5_12
2018-05-03,0.04346427,1,drop5_12
2018-05-30,0.005287649,1,drop5_12
2018-06-19,0.0066053197,6,drop5_12
2018-06-20,0.009641863,2,drop5_12
2018-06-21,0.01702734,3,drop5_12
2018-06-28,0.017135207,2,drop5_12
2018-07-06,0.095083,1,drop5_12
2018-07-18,-0.100642115,1,drop5_12
2018-07-31,-0.018994309,1,drop5_12
2018-08-02,-0.010159492,2,drop5_12
2018-08-03,0.0033916659,4,drop5_12
2018-08-06,-0.0055903047,1,drop5_12
2018-08-08,-0.02281103,2,drop5_12
2018-08-20,0.04197249,2,drop5_12
2018-09-05,0.016063264,1,drop5_12
2018-10-08,0.03182628,2,drop5_12
2018-10-11,0.010088188,12,drop5_12
2018-10-12,-0.0041095247,3,drop5_12
2018-10-15,-0.012640003,1,drop5_12
2018-10-16,-0.001409377,4,drop5_12
2018-10-17,0.028358422,1,drop5_12
2018-10-18,0.051202923,1,drop5_12
2018-10-26,-0.04118778,1,drop5_12
2018-10-29,0.0807216,2,drop5_12
2018-11-23,-0.015138468,1,drop5_12
2018-11-26,0.05373569,1,drop5_12
2018-12-07,-0.031864177,1,drop5_12
2019-03-13,-0.023969049,1,drop5_12
2019-04-25,0.007867329,1,drop5_12
2019-04-26,-0.008322301,6,drop5_12
2019-04-29,0.02089567,2,drop5_12
2019-05-06,-0.001752246,22,drop5_12
2019-05-08,0.0034546591,1,drop5_12
2019-05-09,0.0096798055,3,drop5_12
2019-05-13,-0.118564606,1,drop5_12
2019-05-17,-0.043866698,1,drop5_12
2019-05-20,0.016923558,1,drop5_12
2019-05-22,-0.0076644477,1,drop5_12
2019-05-23,0.02193635,2,drop5_12
2019-06-03,0.0011360282,1,drop5_12
2019-07-08,0.007258497,1,drop5_12
2019-07-16,-0.0038063936,1,drop5_12
2019-08-06,-0.004181522,1,drop5_12
2019-08-09,0.031890363,1,drop5_12
2019-08-30,0.17745668,1,drop5_12
2019-09-23,-0.06442924,1,drop5_12
